t,x,dist,rsu,rssi,rssi_src,bw_mbps,quality,quality_idx,seg,loss,stall,buffer_s,handover,vehicle_speed_kmh,outage,cum_outage_s
126.9,405.2,94.8,2,-66.00,live,5.000,720p,1,44,0.000,0,29.5,0,20.0,0,0.000
127.4,408.0,92.0,2,-66.00,live,5.000,720p,1,44,0.000,0,29.0,0,20.0,0,0.000
127.9,410.8,89.2,2,-66.00,live,5.000,720p,1,44,0.000,0,28.5,0,20.0,0,0.000
128.4,413.5,86.5,2,-65.00,live,8.000,720p,1,44,0.000,0,28.0,0,20.0,0,0.000
128.9,416.3,83.7,2,-65.00,live,8.000,720p,1,44,0.000,0,27.5,0,20.0,0,0.000
129.4,419.1,80.9,2,-65.00,live,8.000,720p,1,44,0.000,0,27.0,0,20.0,0,0.000
129.9,421.9,78.1,2,-65.00,live,8.000,720p,1,44,0.000,0,26.5,0,20.0,0,0.000
130.4,424.7,75.3,2,-64.00,live,8.000,720p,1,44,0.000,0,26.0,0,20.0,0,0.000
130.9,427.4,72.6,2,-64.00,live,8.000,720p,1,45,0.000,0,29.5,0,20.0,0,0.000
131.4,430.2,69.8,2,-64.00,live,8.000,720p,1,45,0.000,0,29.0,0,20.0,0,0.000
131.9,433.0,67.0,2,-63.00,live,8.000,720p,1,45,0.000,0,28.5,0,20.0,0,0.000
132.4,435.8,64.2,2,-63.00,live,8.000,720p,1,45,0.000,0,28.0,0,20.0,0,0.000
132.9,438.5,61.5,2,-63.00,live,8.000,720p,1,45,0.000,0,27.5,0,20.0,0,0.000
133.4,441.3,58.7,2,-62.00,live,8.000,720p,1,45,0.000,0,27.0,0,20.0,0,0.000
133.9,444.1,55.9,2,-62.00,live,8.000,720p,1,45,0.000,0,26.5,0,20.0,0,0.000
134.4,446.9,53.1,2,-61.00,live,8.000,720p,1,45,0.000,0,26.0,0,20.0,0,0.000
134.9,449.7,50.3,2,-61.00,live,8.000,1080p,2,46,0.000,0,29.5,0,20.0,0,0.000
135.4,452.4,47.6,2,-61.00,live,8.000,1080p,2,46,0.000,0,29.0,0,20.0,0,0.000
135.9,455.2,44.8,2,-60.00,live,8.000,1080p,2,46,0.000,0,28.5,0,20.0,0,0.000
136.4,458.0,42.0,2,-60.00,live,8.000,1080p,2,46,0.000,0,28.0,0,20.0,0,0.000
136.9,460.8,39.2,2,-59.00,live,10.000,1080p,2,46,0.000,0,27.5,0,20.0,0,0.000
137.4,463.6,36.4,2,-58.00,live,10.000,1080p,2,46,0.000,0,27.0,0,20.0,0,0.000
137.9,466.3,33.7,2,-58.00,live,10.000,1080p,2,46,0.000,0,26.5,0,20.0,0,0.000
138.4,469.1,30.9,2,-57.00,live,10.000,1080p,2,46,0.000,0,26.0,0,20.0,0,0.000
138.9,471.9,28.1,2,-56.00,live,10.000,1080p,2,46,0.000,0,25.5,0,20.0,0,0.000
139.4,474.7,25.3,2,-55.00,live,10.000,1080p,2,47,0.000,0,29.0,0,20.0,0,0.000
139.9,477.4,22.6,2,-54.00,live,10.000,1080p,2,47,0.000,0,28.5,0,20.0,0,0.000
140.4,480.2,19.8,2,-53.00,live,10.000,1080p,2,47,0.000,0,28.0,0,20.0,0,0.000
140.9,483.0,17.0,2,-52.00,live,10.000,1080p,2,47,0.000,0,27.5,0,20.0,0,0.000
141.4,485.8,14.2,2,-51.00,live,10.000,1080p,2,47,0.000,0,27.0,0,20.0,0,0.000
141.9,488.6,11.4,2,-49.00,live,10.000,1080p,2,47,0.000,0,26.5,0,20.0,0,0.000
142.4,491.3,8.7,2,-47.00,live,10.000,1080p,2,47,0.000,0,26.0,0,20.0,0,0.000
142.9,494.1,5.9,2,-43.00,live,10.000,1080p,2,48,0.000,0,29.5,0,20.0,0,0.000
143.4,496.9,3.1,2,-38.00,live,10.000,1080p,2,48,0.000,0,29.0,0,20.0,0,0.000
143.9,499.7,0.3,2,-19.00,live,10.000,1080p,2,48,0.000,0,28.5,0,20.0,0,0.000
144.4,502.4,2.4,2,-36.00,live,10.000,1080p,2,48,0.000,0,28.0,0,20.0,0,0.000
144.9,505.2,5.2,2,-42.00,live,10.000,1080p,2,48,0.000,0,27.5,0,20.0,0,0.000
145.4,508.0,8.0,2,-46.00,live,10.000,1080p,2,48,0.000,0,27.0,0,20.0,0,0.000
145.9,510.8,10.8,2,-48.00,live,10.000,1080p,2,48,0.000,0,26.5,0,20.0,0,0.000
146.4,513.6,13.6,2,-50.00,live,10.000,1080p,2,48,0.000,0,26.0,0,20.0,0,0.000
146.9,516.3,16.3,2,-52.00,live,10.000,1080p,2,49,0.000,0,29.5,0,20.0,0,0.000
147.4,519.1,19.1,2,-53.00,live,10.000,1080p,2,49,0.000,0,29.0,0,20.0,0,0.000
147.9,521.9,21.9,2,-54.00,live,10.000,1080p,2,49,0.000,0,28.5,0,20.0,0,0.000
148.4,524.7,24.7,2,-55.00,live,10.000,1080p,2,49,0.000,0,28.0,0,20.0,0,0.000
148.9,527.5,27.5,2,-56.00,live,10.000,1080p,2,49,0.000,0,27.5,0,20.0,0,0.000
149.4,530.2,30.2,2,-57.00,live,10.000,1080p,2,49,0.000,0,27.0,0,20.0,0,0.000
149.9,533.0,33.0,2,-58.00,live,10.000,1080p,2,49,0.000,0,26.5,0,20.0,0,0.000
150.4,535.8,35.8,2,-58.00,live,10.000,1080p,2,49,0.000,0,26.0,0,20.0,0,0.000
150.9,538.6,38.6,2,-59.00,live,10.000,1080p,2,50,0.000,0,29.5,0,20.0,0,0.000
151.4,541.4,41.4,2,-59.00,live,10.000,1080p,2,50,0.000,0,29.0,0,20.0,0,0.000
151.9,544.1,44.1,2,-60.00,live,10.000,1080p,2,50,0.000,0,28.5,0,20.0,0,0.000
152.4,546.9,46.9,2,-60.00,live,10.000,1080p,2,50,0.000,0,28.0,0,20.0,0,0.000
152.9,549.7,49.7,2,-61.00,live,10.000,1080p,2,50,0.000,0,27.5,0,20.0,0,0.000
153.4,552.5,52.5,2,-61.00,live,10.000,1080p,2,50,0.000,0,27.0,0,20.0,0,0.000
153.9,555.2,55.2,2,-62.00,live,10.000,1080p,2,50,0.000,0,26.5,0,20.0,0,0.000
154.4,558.0,58.0,2,-62.00,live,10.000,1080p,2,50,0.000,0,26.0,0,20.0,0,0.000
154.9,560.8,60.8,2,-63.00,live,8.000,1080p,2,51,0.000,0,29.5,0,20.0,0,0.000
155.4,563.6,63.6,2,-63.00,live,8.000,1080p,2,51,0.000,0,29.0,0,20.0,0,0.000
155.9,566.4,66.4,2,-63.00,live,8.000,1080p,2,51,0.000,0,28.5,0,20.0,0,0.000
156.4,569.1,69.1,2,-64.00,live,8.000,1080p,2,51,0.000,0,28.0,0,20.0,0,0.000
156.9,571.9,71.9,2,-64.00,live,8.000,1080p,2,51,0.000,0,27.5,0,20.0,0,0.000
157.4,574.7,74.7,2,-64.00,live,8.000,1080p,2,51,0.000,0,27.0,0,20.0,0,0.000
157.9,577.5,77.5,2,-65.00,live,8.000,1080p,2,51,0.000,0,26.5,0,20.0,0,0.000
158.4,580.3,80.3,2,-65.00,live,8.000,1080p,2,51,0.000,0,26.0,0,20.0,0,0.000
158.9,583.0,83.0,2,-65.00,live,8.000,1080p,2,52,0.000,0,29.5,0,20.0,0,0.000
159.4,585.8,85.8,2,-65.00,live,8.000,1080p,2,52,0.000,0,29.0,0,20.0,0,0.000
159.9,588.6,88.6,2,-66.00,live,8.000,1080p,2,52,0.000,0,28.5,0,20.0,0,0.000
160.4,591.4,91.4,2,-66.00,live,8.000,1080p,2,52,0.000,0,28.0,0,20.0,0,0.000
160.9,594.1,94.1,2,-66.00,live,8.000,1080p,2,52,0.000,0,27.5,0,20.0,0,0.000
161.4,596.9,96.9,2,-66.00,live,8.000,1080p,2,52,0.000,0,27.0,0,20.0,0,0.000
161.9,599.7,99.7,2,-67.00,live,8.000,1080p,2,52,0.000,0,26.5,0,20.0,0,0.000
162.4,602.5,102.5,2,-67.00,live,8.000,1080p,2,52,0.000,0,26.0,0,20.0,0,0.000
162.9,605.3,105.3,2,-67.00,live,8.000,1080p,2,53,0.000,0,29.5,0,20.0,0,0.000
163.4,608.0,108.0,2,-67.00,live,8.000,1080p,2,53,0.000,0,29.0,0,20.0,0,0.000
163.9,610.8,110.8,2,-68.00,live,8.000,1080p,2,53,0.000,0,28.5,0,20.0,0,0.000
164.4,613.6,113.6,2,-68.00,live,8.000,1080p,2,53,0.000,0,28.0,0,20.0,0,0.000
164.9,616.4,116.4,2,-68.00,live,8.000,1080p,2,53,0.000,0,27.5,0,20.0,0,0.000
165.4,619.2,119.2,2,-68.00,live,8.000,1080p,2,53,0.000,0,27.0,0,20.0,0,0.000
165.9,621.9,121.9,2,-68.00,live,8.000,1080p,2,53,0.000,0,26.5,0,20.0,0,0.000
166.4,624.7,124.7,2,-69.00,live,5.000,1080p,2,53,0.000,0,26.0,0,20.0,0,0.000
166.9,627.5,127.5,2,-69.00,live,5.000,1080p,2,54,0.000,0,29.5,0,20.0,0,0.000
167.4,630.3,130.3,2,-69.00,live,5.000,1080p,2,54,0.000,0,29.0,0,20.0,0,0.000
167.9,633.0,133.0,2,-69.00,live,5.000,1080p,2,54,0.000,0,28.5,0,20.0,0,0.000
168.4,635.8,135.8,2,-69.00,live,5.000,1080p,2,54,0.000,0,28.0,0,20.0,0,0.000
168.9,638.6,138.6,2,-69.00,live,5.000,1080p,2,54,0.000,0,27.5,0,20.0,0,0.000
169.4,641.4,141.4,2,-70.00,live,5.000,1080p,2,54,0.000,0,27.0,0,20.0,0,0.000
169.9,644.2,144.2,2,-70.00,live,5.000,1080p,2,54,0.000,0,26.5,0,20.0,0,0.000
170.4,646.9,146.9,2,-70.00,live,5.000,1080p,2,54,0.000,0,26.0,0,20.0,0,0.000
170.9,649.7,149.7,2,-70.00,live,5.000,1080p,2,54,0.000,0,25.5,0,20.0,0,0.000
171.4,652.5,152.5,2,-70.00,live,5.000,1080p,2,54,0.000,0,25.0,0,20.0,0,0.000
171.9,655.3,155.3,2,-70.00,live,5.000,1080p,2,54,0.000,0,24.5,0,20.0,0,0.000
172.4,658.1,158.1,2,-70.00,live,5.000,720p,1,55,0.000,0,28.0,0,20.0,0,0.000
172.9,660.8,160.8,2,-71.00,live,5.000,720p,1,55,0.000,0,27.5,0,20.0,0,0.000
173.4,663.6,163.6,2,-71.00,live,5.000,720p,1,55,0.000,0,27.0,0,20.0,0,0.000
174.0,666.4,166.4,2,-71.00,live,5.000,720p,1,55,0.000,0,26.5,0,20.0,0,0.000
174.5,669.2,169.2,2,-71.00,live,5.000,720p,1,55,0.000,0,26.0,0,20.0,0,0.000
175.0,671.9,171.9,2,-71.00,live,5.000,720p,1,55,0.000,0,25.5,0,20.0,0,0.000
175.5,674.7,174.7,2,-71.00,live,5.000,720p,1,56,0.000,0,29.0,0,20.0,0,0.000
176.0,677.5,177.5,2,-71.00,live,5.000,720p,1,56,0.000,0,28.5,0,20.0,0,0.000
176.5,680.3,180.3,2,-72.00,live,5.000,720p,1,56,0.000,0,28.0,0,20.0,0,0.000
177.0,683.1,183.1,2,-72.00,live,5.000,720p,1,56,0.000,0,27.5,0,20.0,0,0.000
177.5,685.8,185.8,2,-72.00,live,5.000,720p,1,56,0.000,0,27.0,0,20.0,0,0.000
178.0,688.6,188.6,2,-72.00,live,5.000,720p,1,56,0.000,0,26.5,0,20.0,0,0.000
178.5,691.4,191.4,2,-72.00,live,5.000,720p,1,56,0.000,0,26.0,0,20.0,0,0.000
179.0,694.2,194.2,2,-72.00,live,5.000,720p,1,57,0.000,0,29.5,0,20.0,0,0.000
179.5,697.0,197.0,2,-72.00,live,5.000,720p,1,57,0.000,0,29.0,0,20.0,0,0.000
180.0,699.7,199.7,2,-72.00,live,5.000,720p,1,57,0.000,0,28.5,0,20.0,0,0.000
180.5,702.5,202.5,2,-73.00,live,5.000,720p,1,57,0.000,0,28.0,0,20.0,0,0.000
181.0,705.3,205.3,2,-73.00,live,5.000,720p,1,57,0.000,0,27.5,0,20.0,0,0.000
181.5,708.1,208.1,2,-73.00,live,5.000,720p,1,57,0.000,0,27.0,0,20.0,0,0.000
182.0,710.8,210.8,2,-73.00,live,5.000,720p,1,57,0.000,0,26.5,0,20.0,0,0.000
182.5,713.6,213.6,2,-73.00,live,5.000,720p,1,57,0.000,0,26.0,0,20.0,0,0.000
183.0,716.4,216.4,2,-73.00,live,5.000,720p,1,58,0.000,0,29.5,0,20.0,0,0.000
183.5,719.2,219.2,2,-73.00,live,5.000,720p,1,58,0.000,0,29.0,0,20.0,0,0.000
184.0,722.0,222.0,2,-73.00,live,5.000,720p,1,58,10.000,0,28.5,0,20.0,0,0.000
184.5,724.7,224.7,2,-73.00,live,5.000,720p,1,58,0.000,0,28.0,0,20.0,0,0.000
185.0,727.5,227.5,2,-73.00,live,5.000,720p,1,58,0.000,0,27.5,0,20.0,0,0.000
185.5,730.3,230.3,2,-74.00,live,5.000,720p,1,58,0.000,0,27.0,0,20.0,0,0.000
186.0,733.1,233.1,2,-74.00,live,5.000,720p,1,58,0.000,0,26.5,0,20.0,0,0.000
186.5,735.9,235.9,2,-74.00,live,5.000,720p,1,58,0.000,0,26.0,0,20.0,0,0.000
187.0,738.6,238.6,2,-74.00,live,5.000,720p,1,59,0.000,0,29.5,0,20.0,0,0.000
187.5,741.4,241.4,2,-74.00,live,5.000,720p,1,59,0.000,0,29.0,0,20.0,0,0.000
188.0,744.2,244.2,2,-74.00,live,5.000,720p,1,59,0.000,0,28.5,0,20.0,0,0.000
188.5,747.0,247.0,2,-74.00,live,5.000,720p,1,59,0.000,0,28.0,0,20.0,0,0.000
189.0,749.8,249.8,2,-74.00,live,5.000,720p,1,59,0.000,0,27.5,0,20.0,0,0.000
189.5,752.5,247.5,3,-74.00,live,5.000,720p,1,59,60.000,0,27.0,1,20.0,0,0.000
190.3,757.5,242.5,3,-74.00,live,5.000,720p,1,59,100.000,0,26.1,0,20.0,0,0.000
190.9,760.3,239.7,3,-74.00,live,5.000,720p,1,60,20.000,0,29.5,0,20.0,0,0.000
191.4,763.1,236.9,3,-74.00,live,5.000,720p,1,60,0.000,0,29.0,0,20.0,0,0.000
191.9,765.8,234.2,3,-74.00,live,5.000,720p,1,60,0.000,0,28.5,0,20.0,0,0.000
192.4,768.6,231.4,3,-74.00,live,5.000,720p,1,60,0.000,0,28.0,0,20.0,0,0.000
192.9,771.4,228.6,3,-74.00,live,5.000,720p,1,60,0.000,0,27.5,0,20.0,0,0.000
193.4,774.2,225.8,3,-73.00,live,5.000,720p,1,60,0.000,0,27.0,0,20.0,0,0.000
193.9,777.0,223.0,3,-73.00,live,5.000,720p,1,60,0.000,0,26.5,0,20.0,0,0.000
194.4,779.7,220.3,3,-73.00,live,5.000,720p,1,60,0.000,0,26.0,0,20.0,0,0.000
194.9,782.5,217.5,3,-73.00,live,5.000,720p,1,61,0.000,0,29.5,0,20.0,0,0.000
195.4,785.3,214.7,3,-73.00,live,5.000,720p,1,61,0.000,0,29.0,0,20.0,0,0.000
195.9,788.1,211.9,3,-73.00,live,5.000,720p,1,61,0.000,0,28.5,0,20.0,0,0.000
196.4,790.8,209.2,3,-73.00,live,5.000,720p,1,61,0.000,0,28.0,0,20.0,0,0.000
196.9,793.6,206.4,3,-73.00,live,5.000,720p,1,61,0.000,0,27.5,0,20.0,0,0.000
197.4,796.4,203.6,3,-73.00,live,5.000,720p,1,61,0.000,0,27.0,0,20.0,0,0.000
197.9,799.2,200.8,3,-73.00,live,5.000,720p,1,61,0.000,0,26.5,0,20.0,0,0.000
198.4,802.0,198.0,3,-72.00,live,5.000,720p,1,61,0.000,0,26.0,0,20.0,0,0.000
198.9,804.7,195.3,3,-72.00,live,5.000,720p,1,62,0.000,0,29.5,0,20.0,0,0.000
199.4,807.5,192.5,3,-72.00,live,5.000,720p,1,62,0.000,0,29.0,0,20.0,0,0.000
199.9,810.3,189.7,3,-72.00,live,5.000,720p,1,62,0.000,0,28.5,0,20.0,0,0.000
200.4,813.1,186.9,3,-72.00,live,5.000,720p,1,62,0.000,0,28.0,0,20.0,0,0.000
200.9,815.9,184.1,3,-72.00,live,5.000,720p,1,62,0.000,0,27.5,0,20.0,0,0.000
201.4,818.6,181.4,3,-72.00,live,5.000,720p,1,62,0.000,0,27.0,0,20.0,0,0.000
201.9,821.4,178.6,3,-72.00,live,5.000,720p,1,62,0.000,0,26.5,0,20.0,0,0.000
202.4,824.2,175.8,3,-71.00,live,5.000,720p,1,62,0.000,0,26.0,0,20.0,0,0.000
202.9,827.0,173.0,3,-71.00,live,5.000,720p,1,63,0.000,0,29.5,0,20.0,0,0.000
203.4,829.7,170.3,3,-71.00,live,5.000,720p,1,63,0.000,0,29.0,0,20.0,0,0.000
203.9,832.5,167.5,3,-71.00,live,5.000,720p,1,63,0.000,0,28.5,0,20.0,0,0.000
204.4,835.3,164.7,3,-71.00,live,5.000,720p,1,63,0.000,0,28.0,0,20.0,0,0.000
204.9,838.1,161.9,3,-71.00,live,5.000,720p,1,63,0.000,0,27.5,0,20.0,0,0.000
205.4,840.9,159.1,3,-71.00,live,5.000,720p,1,63,0.000,0,27.0,0,20.0,0,0.000
205.9,843.6,156.4,3,-70.00,live,5.000,720p,1,63,0.000,0,26.5,0,20.0,0,0.000
206.4,846.4,153.6,3,-70.00,live,5.000,720p,1,63,0.000,0,26.0,0,20.0,0,0.000
206.9,849.2,150.8,3,-70.00,live,5.000,720p,1,64,0.000,0,29.5,0,20.0,0,0.000
207.4,852.0,148.0,3,-70.00,live,5.000,720p,1,64,10.000,0,29.0,0,20.0,0,0.000
207.9,854.8,145.2,3,-70.00,live,5.000,720p,1,64,100.000,0,28.5,0,20.0,0,0.000
208.4,857.5,142.5,3,-70.00,live,5.000,720p,1,64,45.000,0,28.0,0,20.0,0,0.000
208.9,860.3,139.7,3,-70.00,live,5.000,720p,1,64,0.000,0,27.5,0,20.0,0,0.000
209.4,863.1,136.9,3,-69.00,live,5.000,720p,1,64,0.000,0,27.0,0,20.0,0,0.000
209.9,865.9,134.1,3,-69.00,live,5.000,720p,1,64,0.000,0,26.5,0,20.0,0,0.000
210.4,868.6,131.4,3,-69.00,live,5.000,720p,1,64,0.000,0,26.0,0,20.0,0,0.000
210.9,871.4,128.6,3,-69.00,live,5.000,720p,1,65,0.000,0,29.5,0,20.0,0,0.000
211.4,874.2,125.8,3,-69.00,live,5.000,720p,1,65,0.000,0,29.0,0,20.0,0,0.000
211.9,877.0,123.0,3,-68.00,live,5.000,720p,1,65,10.000,0,28.5,0,20.0,0,0.000
212.4,879.8,120.2,3,-68.00,live,5.000,720p,1,65,0.000,0,28.0,0,20.0,0,0.000
212.9,882.5,117.5,3,-68.00,live,5.000,720p,1,65,0.000,0,27.5,0,20.0,0,0.000
213.4,885.3,114.7,3,-68.00,live,5.000,720p,1,65,0.000,0,27.0,0,20.0,0,0.000
213.9,888.1,111.9,3,-68.00,live,5.000,720p,1,65,0.000,0,26.5,0,20.0,0,0.000
214.4,890.9,109.1,3,-67.00,live,5.000,720p,1,65,0.000,0,26.0,0,20.0,0,0.000
214.9,893.7,106.3,3,-67.00,live,5.000,720p,1,66,0.000,0,29.5,0,20.0,0,0.000
215.4,896.4,103.6,3,-67.00,live,5.000,720p,1,66,0.000,0,29.0,0,20.0,0,0.000
215.9,899.2,100.8,3,-67.00,live,5.000,720p,1,66,0.000,0,28.5,0,20.0,0,0.000
216.4,902.0,98.0,3,-67.00,live,5.000,720p,1,66,0.000,0,28.0,0,20.0,0,0.000
216.9,904.8,95.2,3,-66.00,live,5.000,720p,1,66,0.000,0,27.5,0,20.0,0,0.000
217.4,907.5,92.5,3,-66.00,live,5.000,720p,1,66,0.000,0,27.0,0,20.0,0,0.000
217.9,910.3,89.7,3,-66.00,live,5.000,720p,1,66,0.000,0,26.5,0,20.0,0,0.000
218.4,913.1,86.9,3,-66.00,live,5.000,720p,1,66,0.000,0,26.0,0,20.0,0,0.000
218.9,915.9,84.1,3,-65.00,live,8.000,720p,1,67,0.000,0,29.5,0,20.0,0,0.000
219.4,918.7,81.3,3,-65.00,live,8.000,720p,1,67,0.000,0,29.0,0,20.0,0,0.000
219.9,921.4,78.6,3,-65.00,live,8.000,720p,1,67,0.000,0,28.5,0,20.0,0,0.000
220.4,924.2,75.8,3,-64.00,live,8.000,720p,1,67,0.000,0,28.0,0,20.0,0,0.000
220.9,927.0,73.0,3,-64.00,live,8.000,720p,1,67,0.000,0,27.5,0,20.0,0,0.000
221.4,929.8,70.2,3,-64.00,live,8.000,720p,1,67,0.000,0,27.0,0,20.0,0,0.000
221.9,932.6,67.4,3,-64.00,live,8.000,720p,1,67,0.000,0,26.5,0,20.0,0,0.000
222.4,935.3,64.7,3,-63.00,live,8.000,720p,1,67,0.000,0,26.0,0,20.0,0,0.000
222.9,938.1,61.9,3,-63.00,live,8.000,1080p,2,68,0.000,0,29.5,0,20.0,0,0.000
223.4,940.9,59.1,3,-62.00,live,8.000,1080p,2,68,0.000,0,29.0,0,20.0,0,0.000
223.9,943.7,56.3,3,-62.00,live,8.000,1080p,2,68,0.000,0,28.5,0,20.0,0,0.000
224.4,946.4,53.6,3,-62.00,live,8.000,1080p,2,68,0.000,0,28.0,0,20.0,0,0.000
224.9,949.2,50.8,3,-61.00,live,8.000,1080p,2,68,0.000,0,27.5,0,20.0,0,0.000
225.4,952.0,48.0,3,-61.00,live,8.000,1080p,2,68,0.000,0,27.0,0,20.0,0,0.000
225.9,954.8,45.2,3,-60.00,live,8.000,1080p,2,68,0.000,0,26.5,0,20.0,0,0.000
226.4,957.6,42.4,3,-60.00,live,8.000,1080p,2,68,0.000,0,26.0,0,20.0,0,0.000
226.9,960.3,39.7,3,-59.00,live,10.000,1080p,2,68,0.000,0,25.5,0,20.0,0,0.000
227.4,963.1,36.9,3,-59.00,live,10.000,1080p,2,69,0.000,0,29.0,0,20.0,0,0.000
227.9,965.9,34.1,3,-58.00,live,10.000,1080p,2,69,0.000,0,28.5,0,20.0,0,0.000
228.4,968.7,31.3,3,-57.00,live,10.000,1080p,2,69,0.000,0,28.0,0,20.0,0,0.000
228.9,971.5,28.5,3,-56.00,live,10.000,1080p,2,69,0.000,0,27.5,0,20.0,0,0.000
229.4,974.2,25.8,3,-56.00,live,10.000,1080p,2,69,0.000,0,27.0,0,20.0,0,0.000
229.9,977.0,23.0,3,-55.00,live,10.000,1080p,2,69,0.000,0,26.5,0,20.0,0,0.000
230.4,979.8,20.2,3,-54.00,live,10.000,1080p,2,69,0.000,0,26.0,0,20.0,0,0.000
230.9,982.6,17.4,3,-52.00,live,10.000,1080p,2,70,0.000,0,29.5,0,20.0,0,0.000
231.4,985.3,14.7,3,-51.00,live,10.000,1080p,2,70,0.000,0,29.0,0,20.0,0,0.000
231.9,988.1,11.9,3,-49.00,live,10.000,1080p,2,70,0.000,0,28.5,0,20.0,0,0.000
232.4,990.9,9.1,3,-47.00,live,10.000,1080p,2,70,0.000,0,28.0,0,20.0,0,0.000
232.9,993.7,6.3,3,-44.00,live,10.000,1080p,2,70,0.000,0,27.5,0,20.0,0,0.000
233.4,996.5,3.5,3,-39.00,live,10.000,1080p,2,70,0.000,0,27.0,0,20.0,0,0.000
233.9,999.2,0.8,3,-27.00,live,10.000,1080p,2,70,0.000,0,26.5,0,20.0,0,0.000
234.4,1002.0,2.0,3,-34.00,live,10.000,1080p,2,70,0.000,0,26.0,0,20.0,0,0.000
234.9,1004.8,4.8,3,-42.00,live,10.000,1080p,2,71,0.000,0,29.5,0,20.0,0,0.000
235.4,1007.6,7.6,3,-46.00,live,10.000,1080p,2,71,0.000,0,29.0,0,20.0,0,0.000
235.9,1010.4,10.4,3,-48.00,live,10.000,1080p,2,71,0.000,0,28.5,0,20.0,0,0.000
236.4,1013.1,13.1,3,-50.00,live,10.000,1080p,2,71,0.000,0,28.0,0,20.0,0,0.000
236.9,1015.9,15.9,3,-52.00,live,10.000,1080p,2,71,0.000,0,27.5,0,20.0,0,0.000
237.4,1018.7,18.7,3,-53.00,live,10.000,1080p,2,71,0.000,0,27.0,0,20.0,0,0.000
237.9,1021.5,21.5,3,-54.00,live,10.000,1080p,2,71,0.000,0,26.5,0,20.0,0,0.000
238.4,1024.2,24.2,3,-55.00,live,10.000,1080p,2,71,0.000,0,26.0,0,20.0,0,0.000
238.9,1027.0,27.0,3,-56.00,live,10.000,1080p,2,72,0.000,0,29.5,0,20.0,0,0.000
239.4,1029.8,29.8,3,-57.00,live,10.000,1080p,2,72,10.000,0,29.0,0,20.0,0,0.000
239.9,1032.6,32.6,3,-58.00,live,10.000,1080p,2,72,0.000,0,28.5,0,20.0,0,0.000
240.4,1035.4,35.4,3,-58.00,live,10.000,1080p,2,72,0.000,0,28.0,0,20.0,0,0.000
240.9,1038.1,38.1,3,-59.00,live,10.000,1080p,2,72,0.000,0,27.5,0,20.0,0,0.000
241.4,1040.9,40.9,3,-59.00,live,10.000,1080p,2,72,0.000,0,27.0,0,20.0,0,0.000
241.9,1043.7,43.7,3,-60.00,live,10.000,1080p,2,72,0.000,0,26.5,0,20.0,0,0.000
242.4,1046.5,46.5,3,-60.00,live,10.000,1080p,2,72,0.000,0,26.0,0,20.0,0,0.000
242.9,1049.3,49.3,3,-61.00,live,10.000,1080p,2,73,0.000,0,29.5,0,20.0,0,0.000
243.4,1052.0,52.0,3,-61.00,live,10.000,1080p,2,73,0.000,0,29.0,0,20.0,0,0.000
243.9,1054.8,54.8,3,-62.00,live,10.000,1080p,2,73,0.000,0,28.5,0,20.0,0,0.000
244.4,1057.6,57.6,3,-62.00,live,10.000,1080p,2,73,0.000,0,28.0,0,20.0,0,0.000
244.9,1060.4,60.4,3,-63.00,live,8.000,1080p,2,73,0.000,0,27.5,0,20.0,0,0.000
245.4,1063.1,63.1,3,-63.00,live,8.000,1080p,2,73,0.000,0,27.0,0,20.0,0,0.000
245.9,1065.9,65.9,3,-63.00,live,8.000,1080p,2,73,0.000,0,26.5,0,20.0,0,0.000
246.4,1068.7,68.7,3,-64.00,live,8.000,1080p,2,73,0.000,0,26.0,0,20.0,0,0.000
246.9,1071.5,71.5,3,-64.00,live,8.000,1080p,2,74,0.000,0,29.5,0,20.0,0,0.000
247.4,1074.3,74.3,3,-64.00,live,8.000,1080p,2,74,0.000,0,29.0,0,20.0,0,0.000
247.9,1077.0,77.0,3,-65.00,live,8.000,1080p,2,74,0.000,0,28.5,0,20.0,0,0.000
248.4,1079.8,79.8,3,-65.00,live,8.000,1080p,2,74,0.000,0,28.0,0,20.0,0,0.000
248.9,1082.6,82.6,3,-65.00,live,8.000,1080p,2,74,0.000,0,27.5,0,20.0,0,0.000
249.4,1085.4,85.4,3,-65.00,live,8.000,1080p,2,74,0.000,0,27.0,0,20.0,0,0.000
249.9,1088.2,88.2,3,-66.00,live,8.000,1080p,2,74,0.000,0,26.5,0,20.0,0,0.000
250.4,1090.9,90.9,3,-66.00,live,8.000,1080p,2,74,0.000,0,26.0,0,20.0,0,0.000
250.9,1093.7,93.7,3,-66.00,live,8.000,1080p,2,75,0.000,0,29.5,0,20.0,0,0.000
251.4,1096.5,96.5,3,-66.00,live,8.000,1080p,2,75,0.000,0,29.0,0,20.0,0,0.000
251.9,1099.3,99.3,3,-67.00,live,8.000,1080p,2,75,0.000,0,28.5,0,20.0,0,0.000
252.4,1102.0,102.0,3,-67.00,live,8.000,1080p,2,75,10.000,0,28.0,0,20.0,0,0.000
252.9,1104.8,104.8,3,-67.00,live,8.000,1080p,2,75,0.000,0,27.5,0,20.0,0,0.000
253.4,1107.6,107.6,3,-67.00,live,8.000,1080p,2,75,0.000,0,27.0,0,20.0,0,0.000
253.9,1110.4,110.4,3,-68.00,live,8.000,1080p,2,75,0.000,0,26.5,0,20.0,0,0.000
